id	name	category	address	detail_address	zip_code	sigungu_code	latitude	longitude	phone	user_id	owner_name	business_number	favorites	status	created_at	updated_at
123	감나무집	KOREAN	충청남도 천안시 동남구 유량로 133	NULL	00000	44131	36.80998116	127.1737589	00000000	1	관리자	0000000123	0	OPEN	2026-05-31 10:28:29.110884	2026-05-31 10:28:29.110884
124	감동식혜	KOREAN	충청남도 천안시 서북구 성정공원6길 37	NULL	00000	44133	36.82872138	127.141751	00000000	1	관리자	0000000124	0	OPEN	2026-05-31 10:28:29.160109	2026-05-31 10:28:29.160109
125	감성낙곱새 천안점	KOREAN	충청남도 천안시 서북구 도원6길 28	NULL	00000	44133	36.81996413	127.1345037	00000000	1	관리자	0000000125	0	OPEN	2026-05-31 10:28:29.200042	2026-05-31 10:28:29.200042
126	감성낙곱새	KOREAN	충청남도 천안시 동남구 대흥로 228	NULL	00000	44131	36.80838004	127.1481084	00000000	1	관리자	0000000126	0	OPEN	2026-05-31 10:28:29.235561	2026-05-31 10:28:29.235561
127	감성닭발 불당점	KOREAN	충청남도 천안시 서북구 불당25로 154	NULL	00000	44133	36.81491718	127.1079523	00000000	1	관리자	0000000127	0	OPEN	2026-05-31 10:28:29.270626	2026-05-31 10:28:29.270626
128	감성닭발	KOREAN	충청남도 천안시 서북구 한들1로 157	NULL	00000	44133	36.83672971	127.1196089	00000000	1	관리자	0000000128	0	OPEN	2026-05-31 10:28:29.316375	2026-05-31 10:28:29.316375
129	감성닭발 천안쌍용점	KOREAN	충청남도 천안시 서북구 쌍용13길 18-2	NULL	00000	44133	36.80033614	127.1191613	00000000	1	관리자	0000000129	0	OPEN	2026-05-31 10:28:29.369009	2026-05-31 10:28:29.369009
130	감성닭발	KOREAN	충청남도 천안시 서북구 쌍용9길 10	NULL	00000	44133	36.80201299	127.1205515	00000000	1	관리자	0000000130	0	OPEN	2026-05-31 10:28:29.413177	2026-05-31 10:28:29.413177
131	감성식당온화	KOREAN	충청남도 천안시 서북구 양지9길 14	NULL	00000	44133	36.81242636	127.1399434	00000000	1	관리자	0000000131	0	OPEN	2026-05-31 10:28:29.463294	2026-05-31 10:28:29.463294
132	감성키친 천안불당점	KOREAN	충청남도 천안시 서북구 불당33길 26	NULL	00000	44133	36.81244216	127.1078562	00000000	1	관리자	0000000132	0	OPEN	2026-05-31 10:28:29.507709	2026-05-31 10:28:29.507709
133	감성포차꽃술	KOREAN	충청남도 천안시 동남구 청수11로 13-17	NULL	00000	44131	36.78362298	127.1536021	00000000	1	관리자	0000000133	0	OPEN	2026-05-31 10:28:29.555808	2026-05-31 10:28:29.555808
134	갓신 신방점	KOREAN	충청남도 천안시 동남구 수곡1길 9	NULL	00000	44131	36.78926906	127.1266023	00000000	1	관리자	0000000134	0	OPEN	2026-05-31 10:28:29.592070	2026-05-31 10:28:29.592070
135	강남교자 충청점	KOREAN	충청남도 천안시 동남구 서부대로 531-7	NULL	00000	44131	36.81451098	127.1296925	00000000	1	관리자	0000000135	0	OPEN	2026-05-31 10:28:29.631047	2026-05-31 10:28:29.631047
136	강남돼지엄마	KOREAN	충청남도 천안시 서북구 검은들3길 33	NULL	00000	44133	36.81148496	127.1094125	00000000	1	관리자	0000000136	0	OPEN	2026-05-31 10:28:29.676227	2026-05-31 10:28:29.676227
137	강남족발	KOREAN	충청남도 천안시 서북구 성정공원5로 15	NULL	00000	44133	36.82828099	127.1392075	00000000	1	관리자	0000000137	0	OPEN	2026-05-31 10:28:29.723604	2026-05-31 10:28:29.723604
138	강릉백반	KOREAN	충청남도 천안시 서북구 서부3길 40	NULL	00000	44133	36.82189466	127.1401333	00000000	1	관리자	0000000138	0	OPEN	2026-05-31 10:28:29.769604	2026-05-31 10:28:29.769604
139	강릉집 구성점	KOREAN	충청남도 천안시 동남구 구성12길 1	NULL	00000	44131	36.79609744	127.159691	00000000	1	관리자	0000000139	0	OPEN	2026-05-31 10:28:29.817563	2026-05-31 10:28:29.817563
140	강릉코다리조림	KOREAN	충청남도 천안시 동남구 통정10로 71	NULL	00000	44131	36.77394779	127.1341897	00000000	1	관리자	0000000140	0	OPEN	2026-05-31 10:28:29.850713	2026-05-31 10:28:29.850713
141	강산해	KOREAN	충청남도 천안시 동남구 원거리11길 23	NULL	00000	44131	36.80159276	127.155641	00000000	1	관리자	0000000141	0	OPEN	2026-05-31 10:28:29.883260	2026-05-31 10:28:29.883260
142	강쇠네흑돼지	KOREAN	충청남도 천안시 동남구 통정9로 43-10	NULL	00000	44131	36.77283946	127.1311609	00000000	1	관리자	0000000142	0	OPEN	2026-05-31 10:28:29.919473	2026-05-31 10:28:29.919473
143	강쉐프	KOREAN	충청남도 천안시 서북구 부성6길 37	NULL	00000	44133	36.83580488	127.1378153	00000000	1	관리자	0000000143	0	OPEN	2026-05-31 10:28:29.955316	2026-05-31 10:28:29.955316
144	강씨가문의족발 두정점	KOREAN	충청남도 천안시 서북구 두정상가2길 10	NULL	00000	44133	36.83101042	127.1399724	00000000	1	관리자	0000000144	0	OPEN	2026-05-31 10:28:29.999005	2026-05-31 10:28:29.999005
145	강씨가문의족발	KOREAN	충청남도 천안시 동남구 청수11로 13-21	NULL	00000	44131	36.78383601	127.1535117	00000000	1	관리자	0000000145	0	OPEN	2026-05-31 10:28:30.038744	2026-05-31 10:28:30.038744
146	강씨네손칼국수	KOREAN	충청남도 천안시 동남구 청수로 89	NULL	00000	44131	36.79112463	127.1555144	00000000	1	관리자	0000000146	0	OPEN	2026-05-31 10:28:30.077302	2026-05-31 10:28:30.077302
147	강여사부엌	KOREAN	충청남도 천안시 동남구 청수9로 47	NULL	00000	44131	36.7821741	127.1548589	00000000	1	관리자	0000000147	0	OPEN	2026-05-31 10:28:30.120438	2026-05-31 10:28:30.120438
148	강찜장	KOREAN	충청남도 천안시 서북구 한들1로 56-10	NULL	00000	44133	36.82722184	127.1175703	00000000	1	관리자	0000000148	0	OPEN	2026-05-31 10:28:30.167668	2026-05-31 10:28:30.167668
149	강찜장 성정점	KOREAN	충청남도 천안시 서북구 성정4길 5	NULL	00000	44133	36.81416647	127.1370427	00000000	1	관리자	0000000149	0	OPEN	2026-05-31 10:28:30.210518	2026-05-31 10:28:30.210518
150	강찜장해물찜 두정점	KOREAN	충청남도 천안시 서북구 오성4길 10	NULL	00000	44133	36.83122702	127.1327456	00000000	1	관리자	0000000150	0	OPEN	2026-05-31 10:28:30.245812	2026-05-31 10:28:30.245812
151	강촌마을	KOREAN	충청남도 천안시 동남구 충절로 1162	NULL	00000	44131	36.76933694	127.2365543	00000000	1	관리자	0000000151	0	OPEN	2026-05-31 10:28:30.288253	2026-05-31 10:28:30.288253
152	강촌마을왕우렁쌈밥	KOREAN	충청남도 천안시 동남구 충절로 1162	NULL	00000	44131	36.76933694	127.2365543	00000000	1	관리자	0000000152	0	OPEN	2026-05-31 10:28:30.322560	2026-05-31 10:28:30.322560
153	강촌식당	KOREAN	충청남도 천안시 서북구 성환중앙로 75	NULL	00000	44133	36.91933539	127.1330617	00000000	1	관리자	0000000153	0	OPEN	2026-05-31 10:28:30.362129	2026-05-31 10:28:30.362129
154	개구리반찬앤도시락	KOREAN	충청남도 천안시 서북구 백석3로 131	NULL	00000	44133	36.82197916	127.1244586	00000000	1	관리자	0000000154	0	OPEN	2026-05-31 10:28:30.398131	2026-05-31 10:28:30.398131
155	개미식당	KOREAN	충청남도 천안시 동남구 사직로 40	NULL	00000	44131	36.80380458	127.1493998	00000000	1	관리자	0000000155	0	OPEN	2026-05-31 10:28:30.453416	2026-05-31 10:28:30.453416
156	개미식당	KOREAN	충청남도 천안시 동남구 원성2교길 20	NULL	00000	44131	36.80345844	127.154832	00000000	1	관리자	0000000156	0	OPEN	2026-05-31 10:28:30.492711	2026-05-31 10:28:30.492711
157	개미집	KOREAN	충청남도 천안시 서북구 불당34길 25-6	NULL	00000	44133	36.80763761	127.1056458	00000000	1	관리자	0000000157	0	OPEN	2026-05-31 10:28:30.532578	2026-05-31 10:28:30.532578
158	개성식당	KOREAN	충청남도 천안시 동남구 옛시청길 16	NULL	00000	44131	36.80688054	127.1489324	00000000	1	관리자	0000000158	0	OPEN	2026-05-31 10:28:30.571561	2026-05-31 10:28:30.571561
159	개성식당	KOREAN	충청남도 천안시 동남구 옛시청길 4-1	NULL	00000	44131	36.80701371	127.1476593	00000000	1	관리자	0000000159	0	OPEN	2026-05-31 10:28:30.622982	2026-05-31 10:28:30.622982
160	개성집	KOREAN	충청남도 천안시 서북구 상덕로 247	NULL	00000	44133	36.8881964	127.1248247	00000000	1	관리자	0000000160	0	OPEN	2026-05-31 10:28:30.673114	2026-05-31 10:28:30.673114
161	개성집 천안백석점	KOREAN	충청남도 천안시 서북구 한들2로 62	NULL	00000	44133	36.82812693	127.1198234	00000000	1	관리자	0000000161	0	OPEN	2026-05-31 10:28:30.720779	2026-05-31 10:28:30.720779
162	개성한양족발	KOREAN	충청남도 천안시 동남구 단대로 21	NULL	00000	44131	36.82601926	127.1547375	00000000	1	관리자	0000000162	0	OPEN	2026-05-31 10:28:30.767779	2026-05-31 10:28:30.767779
163	개울가마을회관뒷집	KOREAN	충청남도 천안시 서북구 모시울2길 4	NULL	00000	44133	36.88531004	127.1976563	00000000	1	관리자	0000000163	0	OPEN	2026-05-31 10:28:30.803296	2026-05-31 10:28:30.803296
164	개울목	KOREAN	충청남도 천안시 동남구 위례성로 1288	NULL	00000	44131	36.86993907	127.2683016	00000000	1	관리자	0000000164	0	OPEN	2026-05-31 10:28:30.838166	2026-05-31 10:28:30.838166
165	갤러리카페준	KOREAN	충청남도 천안시 서북구 서부대로 294	NULL	00000	44133	36.79425533	127.1280914	00000000	1	관리자	0000000165	0	OPEN	2026-05-31 10:28:30.872885	2026-05-31 10:28:30.872885
166	갯마을해물탕	KOREAN	충청남도 천안시 동남구 수곡2길 17	NULL	00000	44131	36.78989237	127.128255	00000000	1	관리자	0000000166	0	OPEN	2026-05-31 10:28:30.927766	2026-05-31 10:28:30.927766
167	갯벌의조개 천안신방점	KOREAN	충청남도 천안시 동남구 수곡2길 17-3	NULL	00000	44131	36.78972614	127.1277656	00000000	1	관리자	0000000167	0	OPEN	2026-05-31 10:28:30.980951	2026-05-31 10:28:30.980951
168	갯뻘	KOREAN	충청남도 천안시 동남구 풍세로 769-55	NULL	00000	44131	36.78179504	127.1354011	00000000	1	관리자	0000000168	0	OPEN	2026-05-31 10:28:31.019913	2026-05-31 10:28:31.019913
169	갯뻘	KOREAN	충청남도 천안시 동남구 천안천변길 153	NULL	00000	44131	36.78229557	127.1262354	00000000	1	관리자	0000000169	0	OPEN	2026-05-31 10:28:31.054047	2026-05-31 10:28:31.054047
170	거기갈매기	KOREAN	충청남도 천안시 동남구 통정5로 80	NULL	00000	44131	36.77558356	127.1350266	00000000	1	관리자	0000000170	0	OPEN	2026-05-31 10:28:31.087067	2026-05-31 10:28:31.087067
171	거기고기	KOREAN	충청남도 천안시 동남구 통정9로 46	NULL	00000	44131	36.7720874	127.1303019	00000000	1	관리자	0000000171	0	OPEN	2026-05-31 10:28:31.120519	2026-05-31 10:28:31.120519
172	거래처	KOREAN	충청남도 천안시 서북구 두정역길 15	NULL	00000	44133	36.83564289	127.1472028	00000000	1	관리자	0000000172	0	OPEN	2026-05-31 10:28:31.157657	2026-05-31 10:28:31.157657
173	거명축산	KOREAN	충청남도 천안시 동남구 서부대로 257-32	NULL	00000	44131	36.79174068	127.1280323	00000000	1	관리자	0000000173	0	OPEN	2026-05-31 10:28:31.197680	2026-05-31 10:28:31.197680
174	거북이전복	KOREAN	충청남도 천안시 동남구 봉명로 81	NULL	00000	44131	36.80717109	127.1374274	00000000	1	관리자	0000000174	0	OPEN	2026-05-31 10:28:31.232108	2026-05-31 10:28:31.232108
175	거북이전복 불당직영점	KOREAN	충청남도 천안시 서북구 불당33길 17	NULL	00000	44133	36.81183748	127.1076463	00000000	1	관리자	0000000175	0	OPEN	2026-05-31 10:28:31.269284	2026-05-31 10:28:31.269284
176	거산구이	KOREAN	충청남도 천안시 서북구 두정역길 13	NULL	00000	44133	36.83563857	127.1470505	00000000	1	관리자	0000000176	0	OPEN	2026-05-31 10:28:31.302927	2026-05-31 10:28:31.302927
177	거성한식식당	KOREAN	충청남도 천안시 동남구 가전7길 4	NULL	00000	44131	36.76779167	127.2839006	00000000	1	관리자	0000000177	0	OPEN	2026-05-31 10:28:31.339848	2026-05-31 10:28:31.339848
178	건강한밥상	KOREAN	충청남도 천안시 동남구 순천향4길 27	NULL	00000	44131	36.80158962	127.1343815	00000000	1	관리자	0000000178	0	OPEN	2026-05-31 10:28:31.395498	2026-05-31 10:28:31.395498
179	건강한밥상앤반찬전문점	KOREAN	충청남도 천안시 서북구 월봉로 38	NULL	00000	44133	36.79408003	127.1181717	00000000	1	관리자	0000000179	0	OPEN	2026-05-31 10:28:31.435532	2026-05-31 10:28:31.435532
180	게랑회랑	KOREAN	충청남도 천안시 동남구 충무로 18-3	NULL	00000	44131	36.78443426	127.1149963	00000000	1	관리자	0000000180	0	OPEN	2026-05-31 10:28:31.473028	2026-05-31 10:28:31.473028
181	게랑회랑	KOREAN	충청남도 천안시 서북구 미라16길 5	NULL	00000	44133	36.80784193	127.1280462	00000000	1	관리자	0000000181	0	OPEN	2026-05-31 10:28:31.525290	2026-05-31 10:28:31.525290
182	게이트하우스	KOREAN	충청남도 천안시 동남구 광덕로 375-5	NULL	00000	44131	36.68541596	127.1415288	00000000	1	관리자	0000000182	0	OPEN	2026-05-31 10:28:31.562874	2026-05-31 10:28:31.562874
183	겨울여행어시장	KOREAN	충청남도 천안시 동남구 단대로 96	NULL	00000	44131	36.82993281	127.1613923	00000000	1	관리자	0000000183	0	OPEN	2026-05-31 10:28:31.604811	2026-05-31 10:28:31.604811
184	경남아구찜 천안점	KOREAN	충청남도 천안시 서북구 서부12길 27	NULL	00000	44133	36.82071757	127.1391646	00000000	1	관리자	0000000184	0	OPEN	2026-05-31 10:28:31.641194	2026-05-31 10:28:31.641194
185	경대컵밥 백석대점	KOREAN	충청남도 천안시 동남구 문암로 77	NULL	00000	44131	36.84165304	127.1813943	00000000	1	관리자	0000000185	0	OPEN	2026-05-31 10:28:31.678824	2026-05-31 10:28:31.678824
186	경복궁 신부점	KOREAN	충청남도 천안시 동남구 천안천7길 38	NULL	00000	44131	36.81827642	127.1513794	00000000	1	관리자	0000000186	0	OPEN	2026-05-31 10:28:31.717287	2026-05-31 10:28:31.717287
187	경복궁개성손만두	KOREAN	충청남도 천안시 서북구 성정중4길 19	NULL	00000	44133	36.82736291	127.1350912	00000000	1	관리자	0000000187	0	OPEN	2026-05-31 10:28:31.773074	2026-05-31 10:28:31.773074
188	경복궁엔타스 천안점	KOREAN	충청남도 천안시 서북구 성정중7길 9	NULL	00000	44133	36.82891472	127.134192	00000000	1	관리자	0000000188	0	OPEN	2026-05-31 10:28:31.815872	2026-05-31 10:28:31.815872
189	경성북어국	KOREAN	충청남도 천안시 서북구 성정공원5로 45	NULL	00000	44133	36.82801163	127.1425505	00000000	1	관리자	0000000189	0	OPEN	2026-05-31 10:28:31.851878	2026-05-31 10:28:31.851878
190	경성안창앤소갈비살	KOREAN	충청남도 천안시 서북구 성정공원5로 45	NULL	00000	44133	36.82801163	127.1425505	00000000	1	관리자	0000000190	0	OPEN	2026-05-31 10:28:31.888359	2026-05-31 10:28:31.888359
191	경성얼큰이칼국수빵만두	KOREAN	충청남도 천안시 서북구 4산단7로 90	NULL	00000	44133	36.86805057	127.1234595	00000000	1	관리자	0000000191	0	OPEN	2026-05-31 10:28:31.922883	2026-05-31 10:28:31.922883
192	경성옥	KOREAN	충청남도 천안시 서북구 한들1로 196	NULL	00000	44133	36.83787104	127.119237	00000000	1	관리자	0000000192	0	OPEN	2026-05-31 10:28:31.960297	2026-05-31 10:28:31.960297
193	경성진갈비	KOREAN	충청남도 천안시 서북구 한들3로 8	NULL	00000	44133	36.82417683	127.1240555	00000000	1	관리자	0000000193	0	OPEN	2026-05-31 10:28:32.000655	2026-05-31 10:28:32.000655
194	경성집	KOREAN	충청남도 천안시 서북구 검은들1길 26	NULL	00000	44133	36.81187963	127.1105947	00000000	1	관리자	0000000194	0	OPEN	2026-05-31 10:28:32.039099	2026-05-31 10:28:32.039099
195	경성한우국밥 천안불당점	KOREAN	충청남도 천안시 서북구 불당1길 49	NULL	00000	44133	36.80418514	127.1079544	00000000	1	관리자	0000000195	0	OPEN	2026-05-31 10:28:32.082435	2026-05-31 10:28:32.082435
196	경화루	KOREAN	충청남도 천안시 서북구 성정두정로 98	NULL	00000	44133	36.83422114	127.1420282	00000000	1	관리자	0000000196	0	OPEN	2026-05-31 10:28:32.118537	2026-05-31 10:28:32.118537
197	경희네식당	KOREAN	충청남도 천안시 동남구 삼성5길 46	NULL	00000	44131	36.76029858	127.1771761	00000000	1	관리자	0000000197	0	OPEN	2026-05-31 10:28:32.158326	2026-05-31 10:28:32.158326
198	계경목장	KOREAN	충청남도 천안시 동남구 문암로 66	NULL	00000	44131	36.84060103	127.1807884	00000000	1	관리자	0000000198	0	OPEN	2026-05-31 10:28:32.212984	2026-05-31 10:28:32.212984
199	계곡가든	KOREAN	충청남도 천안시 동남구 덕전1길 119	NULL	00000	44131	36.80725682	127.2130585	00000000	1	관리자	0000000199	0	OPEN	2026-05-31 10:28:32.253703	2026-05-31 10:28:32.253703
200	계룡닭갈비앤닭보쌈	KOREAN	충청남도 천안시 서북구 불당대로 260	NULL	00000	44133	36.79958894	127.1241281	00000000	1	관리자	0000000200	0	OPEN	2026-05-31 10:28:32.290481	2026-05-31 10:28:32.290481
